year,institute,branch,category,opening_rank,closing_rank
2025,"A.H.S. Nursing College, AHS building, Jail Chouk Tajpur Road, Samastipur",G.N.M.,UR,11549,88507
2025,"A.N.M. SCHOOL MANJHAUL, BEGUSARAI",A.N.M.,UR,3184,10399
2025,"A.N.M. SCHOOL MANJHAUL, BEGUSARAI",A.N.M.,ST,,121
2025,"A.N.M. SCHOOL MANJHAUL, BEGUSARAI",A.N.M.,SC,,2419
2025,"A.N.M. SCHOOL MANJHAUL, BEGUSARAI",A.N.M.,RCG,,5410
2025,"A.N.M. SCHOOL MANJHAUL, BEGUSARAI",A.N.M.,EWS,,824
2025,"A.N.M. SCHOOL MANJHAUL, BEGUSARAI",A.N.M.,EBC,,4128
2025,"A.N.M. SCHOOL MANJHAUL, BEGUSARAI",A.N.M.,DQ,,136
2025,"A.N.M. SCHOOL MANJHAUL, BEGUSARAI",A.N.M.,BC,,4324
2025,"A.N.M. SCHOOL, ARERAJ, E. CHAMPARAN",A.N.M.,UR,2435,11359
2025,"A.N.M. SCHOOL, ARERAJ, E. CHAMPARAN",A.N.M.,ST,,182
2025,"A.N.M. SCHOOL, ARERAJ, E. CHAMPARAN",A.N.M.,SC,,2328
2025,"A.N.M. SCHOOL, ARERAJ, E. CHAMPARAN",A.N.M.,RCG,,7840
2025,"A.N.M. SCHOOL, ARERAJ, E. CHAMPARAN",A.N.M.,EWS,,1384
2025,"A.N.M. SCHOOL, ARERAJ, E. CHAMPARAN",A.N.M.,EBC,,4790
2025,"A.N.M. SCHOOL, ARERAJ, E. CHAMPARAN",A.N.M.,DQ,,142
2025,"A.N.M. SCHOOL, ARERAJ, E. CHAMPARAN",A.N.M.,BC,,4884
2025,"A.N.M. SCHOOL, ARWAL SADAR, ARWAL",A.N.M.,UR,1742,7217
2025,"A.N.M. SCHOOL, ARWAL SADAR, ARWAL",A.N.M.,ST,,96
2025,"A.N.M. SCHOOL, ARWAL SADAR, ARWAL",A.N.M.,SC,,1653
2025,"A.N.M. SCHOOL, ARWAL SADAR, ARWAL",A.N.M.,RCG,,3324
2025,"A.N.M. SCHOOL, ARWAL SADAR, ARWAL",A.N.M.,EWS,,1401
2025,"A.N.M. SCHOOL, ARWAL SADAR, ARWAL",A.N.M.,EBC,,3285
2025,"A.N.M. SCHOOL, ARWAL SADAR, ARWAL",A.N.M.,DQ,,182
2025,"A.N.M. SCHOOL, ARWAL SADAR, ARWAL",A.N.M.,BC,,3049
2025,"A.N.M. SCHOOL, BAGHA, W. CHAMPARAN",A.N.M.,UR,3457,11180
2025,"A.N.M. SCHOOL, BAGHA, W. CHAMPARAN",A.N.M.,ST,,61
2025,"A.N.M. SCHOOL, BAGHA, W. CHAMPARAN",A.N.M.,SC,,2762
2025,"A.N.M. SCHOOL, BAGHA, W. CHAMPARAN",A.N.M.,RCG,,8210
2025,"A.N.M. SCHOOL, BAGHA, W. CHAMPARAN",A.N.M.,EWS,,1729
2025,"A.N.M. SCHOOL, BAGHA, W. CHAMPARAN",A.N.M.,EBC,,4921
2025,"A.N.M. SCHOOL, BAGHA, W. CHAMPARAN",A.N.M.,DQ,,120
2025,"A.N.M. SCHOOL, BAGHA, W. CHAMPARAN",A.N.M.,BC,,5088
2025,"A.N.M. SCHOOL, BAIKUNTHPUR, GOPALGANJ",A.N.M.,UR,2665,10939
2025,"A.N.M. SCHOOL, BAIKUNTHPUR, GOPALGANJ",A.N.M.,ST,,169
2025,"A.N.M. SCHOOL, BAIKUNTHPUR, GOPALGANJ",A.N.M.,SC,,2350
2025,"A.N.M. SCHOOL, BAIKUNTHPUR, GOPALGANJ",A.N.M.,RCG,,7733
2025,"A.N.M. SCHOOL, BAIKUNTHPUR, GOPALGANJ",A.N.M.,EWS,,1732
2025,"A.N.M. SCHOOL, BAIKUNTHPUR, GOPALGANJ",A.N.M.,EBC,,4616
2025,"A.N.M. SCHOOL, BAIKUNTHPUR, GOPALGANJ",A.N.M.,DQ,,167
2025,"A.N.M. SCHOOL, BAIKUNTHPUR, GOPALGANJ",A.N.M.,BC,,4807
2025,"A.N.M. SCHOOL, BAISI, PURNEA",A.N.M.,UR,4695,11272
2025,"A.N.M. SCHOOL, BAISI, PURNEA",A.N.M.,SC,,2755
2025,"A.N.M. SCHOOL, BAISI, PURNEA",A.N.M.,RCG,,6644
2025,"A.N.M. SCHOOL, BAISI, PURNEA",A.N.M.,EWS,,1806
2025,"A.N.M. SCHOOL, BAISI, PURNEA",A.N.M.,EBC,,4740
2025,"A.N.M. SCHOOL, BAISI, PURNEA",A.N.M.,BC,,5037
2025,"A.N.M. SCHOOL, BAKHARI, BEGUSARAI",A.N.M.,UR,1865,10717
2025,"A.N.M. SCHOOL, BAKHARI, BEGUSARAI",A.N.M.,ST,,150
2025,"A.N.M. SCHOOL, BAKHARI, BEGUSARAI",A.N.M.,SC,,2357
2025,"A.N.M. SCHOOL, BAKHARI, BEGUSARAI",A.N.M.,RCG,,5701
2025,"A.N.M. SCHOOL, BAKHARI, BEGUSARAI",A.N.M.,EWS,,1072
2025,"A.N.M. SCHOOL, BAKHARI, BEGUSARAI",A.N.M.,EBC,,4484
2025,"A.N.M. SCHOOL, BAKHARI, BEGUSARAI",A.N.M.,DQ,,158
2025,"A.N.M. SCHOOL, BAKHARI, BEGUSARAI",A.N.M.,BC,,4549
2025,"A.N.M. SCHOOL, BALIA, BEGUSARAI",A.N.M.,UR,3323,11165
2025,"A.N.M. SCHOOL, BALIA, BEGUSARAI",A.N.M.,SC,,2463
2025,"A.N.M. SCHOOL, BALIA, BEGUSARAI",A.N.M.,RCG,,5689
2025,"A.N.M. SCHOOL, BALIA, BEGUSARAI",A.N.M.,EWS,,1055
2025,"A.N.M. SCHOOL, BALIA, BEGUSARAI",A.N.M.,EBC,,4589
2025,"A.N.M. SCHOOL, BALIA, BEGUSARAI",A.N.M.,DQ,,168
2025,"A.N.M. SCHOOL, BALIA, BEGUSARAI",A.N.M.,BC,,4633
2025,"A.N.M. SCHOOL, BARH",A.N.M.,UR,1795,8670
2025,"A.N.M. SCHOOL, BARH",A.N.M.,ST,,116
2025,"A.N.M. SCHOOL, BARH",A.N.M.,SC,,1464
2025,"A.N.M. SCHOOL, BARH",A.N.M.,RCG,,5967
2025,"A.N.M. SCHOOL, BARH",A.N.M.,EWS,,734
2025,"A.N.M. SCHOOL, BARH",A.N.M.,EBC,,3483
2025,"A.N.M. SCHOOL, BARH",A.N.M.,DQ,,88
2025,"A.N.M. SCHOOL, BARH",A.N.M.,BC,,3788
2025,"A.N.M. SCHOOL, BARSHOI, KATIHAR",A.N.M.,UR,2968,9996
2025,"A.N.M. SCHOOL, BARSHOI, KATIHAR",A.N.M.,SC,,2531
2025,"A.N.M. SCHOOL, BARSHOI, KATIHAR",A.N.M.,RCG,,5272
2025,"A.N.M. SCHOOL, BARSHOI, KATIHAR",A.N.M.,EWS,,1485
2025,"A.N.M. SCHOOL, BARSHOI, KATIHAR",A.N.M.,EBC,,4266
2025,"A.N.M. SCHOOL, BARSHOI, KATIHAR",A.N.M.,BC,,4665
2025,"A.N.M. SCHOOL, BEGUSARAI",A.N.M.,UR,523,7398
2025,"A.N.M. SCHOOL, BEGUSARAI",A.N.M.,SC,,2017
2025,"A.N.M. SCHOOL, BEGUSARAI",A.N.M.,RCG,,5490
2025,"A.N.M. SCHOOL, BEGUSARAI",A.N.M.,EWS,,635
2025,"A.N.M. SCHOOL, BEGUSARAI",A.N.M.,EBC,,3196
2025,"A.N.M. SCHOOL, BEGUSARAI",A.N.M.,DQ,,50
2025,"A.N.M. SCHOOL, BEGUSARAI",A.N.M.,BC,,3464
2025,"A.N.M. SCHOOL, BELSAND, SITAMARHI",A.N.M.,UR,2457,9265
2025,"A.N.M. SCHOOL, BELSAND, SITAMARHI",A.N.M.,SC,,2855
2025,"A.N.M. SCHOOL, BELSAND, SITAMARHI",A.N.M.,RCG,,8671
2025,"A.N.M. SCHOOL, BELSAND, SITAMARHI",A.N.M.,EWS,,1756
2025,"A.N.M. SCHOOL, BELSAND, SITAMARHI",A.N.M.,EBC,,4949
2025,"A.N.M. SCHOOL, BELSAND, SITAMARHI",A.N.M.,BC,,5278
2025,"A.N.M. SCHOOL, BENIPATTI MADHUBANI",A.N.M.,UR,1732,10460
2025,"A.N.M. SCHOOL, BENIPATTI MADHUBANI",A.N.M.,ST,,194
2025,"A.N.M. SCHOOL, BENIPATTI MADHUBANI",A.N.M.,SC,,2844
2025,"A.N.M. SCHOOL, BENIPATTI MADHUBANI",A.N.M.,RCG,,8677
2025,"A.N.M. SCHOOL, BENIPATTI MADHUBANI",A.N.M.,EWS,,1815
2025,"A.N.M. SCHOOL, BENIPATTI MADHUBANI",A.N.M.,EBC,,4893
2025,"A.N.M. SCHOOL, BENIPATTI MADHUBANI",A.N.M.,BC,,5273
2025,"A.N.M. SCHOOL, BETTIAH",A.N.M.,UR,2103,11115
2025,"A.N.M. SCHOOL, BETTIAH",A.N.M.,ST,,68
2025,"A.N.M. SCHOOL, BETTIAH",A.N.M.,SC,,2240
2025,"A.N.M. SCHOOL, BETTIAH",A.N.M.,RCG,,6596
2025,"A.N.M. SCHOOL, BETTIAH",A.N.M.,EWS,,1819
2025,"A.N.M. SCHOOL, BETTIAH",A.N.M.,EBC,,4738
2025,"A.N.M. SCHOOL, BETTIAH",A.N.M.,DQ,,2
2025,"A.N.M. SCHOOL, BETTIAH",A.N.M.,BC,,5183
2025,"A.N.M. SCHOOL, BHABHUA, KAIMUR",A.N.M.,UR,1599,9326
2025,"A.N.M. SCHOOL, BHABHUA, KAIMUR",A.N.M.,ST,,199
2025,"A.N.M. SCHOOL, BHABHUA, KAIMUR",A.N.M.,SC,,1485
2025,"A.N.M. SCHOOL, BHABHUA, KAIMUR",A.N.M.,RCG,,6570
2025,"A.N.M. SCHOOL, BHABHUA, KAIMUR",A.N.M.,EWS,,1540
2025,"A.N.M. SCHOOL, BHABHUA, KAIMUR",A.N.M.,EBC,,3704
2025,"A.N.M. SCHOOL, BHABHUA, KAIMUR",A.N.M.,DQ,,183
2025,"A.N.M. SCHOOL, BHABHUA, KAIMUR",A.N.M.,BC,,4070
2025,"A.N.M. SCHOOL, BHAGALPUR",A.N.M.,UR,9,4380
2025,"A.N.M. SCHOOL, BHAGALPUR",A.N.M.,ST,,26
2025,"A.N.M. SCHOOL, BHAGALPUR",A.N.M.,SC,,1085
2025,"A.N.M. SCHOOL, BHAGALPUR",A.N.M.,RCG,,2831
2025,"A.N.M. SCHOOL, BHAGALPUR",A.N.M.,EWS,,989
2025,"A.N.M. SCHOOL, BHAGALPUR",A.N.M.,EBC,,1579
2025,"A.N.M. SCHOOL, BHAGALPUR",A.N.M.,DQ,,147
2025,"A.N.M. SCHOOL, BHAGALPUR",A.N.M.,BC,,1948
2025,"A.N.M. SCHOOL, BHOJPUR",A.N.M.,UR,2650,9320
2025,"A.N.M. SCHOOL, BHOJPUR",A.N.M.,ST,,102
2025,"A.N.M. SCHOOL, BHOJPUR",A.N.M.,SC,,2071
2025,"A.N.M. SCHOOL, BHOJPUR",A.N.M.,RCG,,4780
2025,"A.N.M. SCHOOL, BHOJPUR",A.N.M.,EWS,,1702
2025,"A.N.M. SCHOOL, BHOJPUR",A.N.M.,EBC,,3868
2025,"A.N.M. SCHOOL, BHOJPUR",A.N.M.,DQ,,152
2025,"A.N.M. SCHOOL, BHOJPUR",A.N.M.,BC,,3968
2025,"A.N.M. SCHOOL, BIHARSHARIF",A.N.M.,UR,188,7689
2025,"A.N.M. SCHOOL, BIHARSHARIF",A.N.M.,ST,,103
2025,"A.N.M. SCHOOL, BIHARSHARIF",A.N.M.,SC,,1777
2025,"A.N.M. SCHOOL, BIHARSHARIF",A.N.M.,RCG,,5677
2025,"A.N.M. SCHOOL, BIHARSHARIF",A.N.M.,EWS,,890
2025,"A.N.M. SCHOOL, BIHARSHARIF",A.N.M.,EBC,,3465
2025,"A.N.M. SCHOOL, BIHARSHARIF",A.N.M.,DQ,,40
2025,"A.N.M. SCHOOL, BIHARSHARIF",A.N.M.,BC,,3496
2025,"A.N.M. SCHOOL, BIKARAMGANJ, ROHTAS",A.N.M.,UR,512,8503
2025,"A.N.M. SCHOOL, BIKARAMGANJ, ROHTAS",A.N.M.,SC,,1788
2025,"A.N.M. SCHOOL, BIKARAMGANJ, ROHTAS",A.N.M.,RCG,,4367
2025,"A.N.M. SCHOOL, BIKARAMGANJ, ROHTAS",A.N.M.,EWS,,1785
2025,"A.N.M. SCHOOL, BIKARAMGANJ, ROHTAS",A.N.M.,EBC,,3263
2025,"A.N.M. SCHOOL, BIKARAMGANJ, ROHTAS",A.N.M.,BC,,3628
2025,"A.N.M. SCHOOL, BIROUL, DARBHANGA",A.N.M.,UR,1435,11125
2025,"A.N.M. SCHOOL, BIROUL, DARBHANGA",A.N.M.,ST,,202
2025,"A.N.M. SCHOOL, BIROUL, DARBHANGA",A.N.M.,SC,,2543
2025,"A.N.M. SCHOOL, BIROUL, DARBHANGA",A.N.M.,RCG,,7447
2025,"A.N.M. SCHOOL, BIROUL, DARBHANGA",A.N.M.,EWS,,1270
2025,"A.N.M. SCHOOL, BIROUL, DARBHANGA",A.N.M.,EBC,,4862
2025,"A.N.M. SCHOOL, BIROUL, DARBHANGA",A.N.M.,DQ,,190
2025,"A.N.M. SCHOOL, BIROUL, DARBHANGA",A.N.M.,BC,,4628
2025,"A.N.M. SCHOOL, BIRPUR, SUPAUL",A.N.M.,UR,3418,7329
2025,"A.N.M. SCHOOL, BIRPUR, SUPAUL",A.N.M.,ST,,122
2025,"A.N.M. SCHOOL, BIRPUR, SUPAUL",A.N.M.,SC,,2857
2025,"A.N.M. SCHOOL, BIRPUR, SUPAUL",A.N.M.,RCG,,8694
2025,"A.N.M. SCHOOL, BIRPUR, SUPAUL",A.N.M.,EWS,,1824
2025,"A.N.M. SCHOOL, BIRPUR, SUPAUL",A.N.M.,EBC,,4979
2025,"A.N.M. SCHOOL, BIRPUR, SUPAUL",A.N.M.,BC,,5271
2025,"A.N.M. SCHOOL, CHAKIYA, E. CHAMPARAN",A.N.M.,UR,5711,10368
2025,"A.N.M. SCHOOL, CHAKIYA, E. CHAMPARAN",A.N.M.,SC,,2885
2025,"A.N.M. SCHOOL, CHAKIYA, E. CHAMPARAN",A.N.M.,RCG,,8784
2025,"A.N.M. SCHOOL, CHAKIYA, E. CHAMPARAN",A.N.M.,EWS,,1840
2025,"A.N.M. SCHOOL, CHAKIYA, E. CHAMPARAN",A.N.M.,EBC,,5121
2025,"A.N.M. SCHOOL, CHAKIYA, E. CHAMPARAN",A.N.M.,BC,,5367
2025,"A.N.M. SCHOOL, CHAPRA (SARAN)",A.N.M.,UR,1854,11020
2025,"A.N.M. SCHOOL, CHAPRA (SARAN)",A.N.M.,ST,,133
2025,"A.N.M. SCHOOL, CHAPRA (SARAN)",A.N.M.,SC,,2230
2025,"A.N.M. SCHOOL, CHAPRA (SARAN)",A.N.M.,RCG,,5442
2025,"A.N.M. SCHOOL, CHAPRA (SARAN)",A.N.M.,EWS,,928
2025,"A.N.M. SCHOOL, CHAPRA (SARAN)",A.N.M.,EBC,,4722
2025,"A.N.M. SCHOOL, CHAPRA (SARAN)",A.N.M.,BC,,5056
2025,"A.N.M. SCHOOL, DAUDNAGAR, AURANGABAD",A.N.M.,UR,841,6502
2025,"A.N.M. SCHOOL, DAUDNAGAR, AURANGABAD",A.N.M.,SC,,1798
2025,"A.N.M. SCHOOL, DAUDNAGAR, AURANGABAD",A.N.M.,RCG,,3542
2025,"A.N.M. SCHOOL, DAUDNAGAR, AURANGABAD",A.N.M.,EWS,,1431
2025,"A.N.M. SCHOOL, DAUDNAGAR, AURANGABAD",A.N.M.,EBC,,3318
2025,"A.N.M. SCHOOL, DAUDNAGAR, AURANGABAD",A.N.M.,BC,,2927
2025,"A.N.M. SCHOOL, DHAMDAHA, PURNEA",A.N.M.,UR,7185,11126
2025,"A.N.M. SCHOOL, DHAMDAHA, PURNEA",A.N.M.,ST,,87
2025,"A.N.M. SCHOOL, DHAMDAHA, PURNEA",A.N.M.,SC,,2862
2025,"A.N.M. SCHOOL, DHAMDAHA, PURNEA",A.N.M.,RCG,,8568
2025,"A.N.M. SCHOOL, DHAMDAHA, PURNEA",A.N.M.,EWS,,1821
2025,"A.N.M. SCHOOL, DHAMDAHA, PURNEA",A.N.M.,EBC,,4952
2025,"A.N.M. SCHOOL, DHAMDAHA, PURNEA",A.N.M.,BC,,5272
2025,"A.N.M. SCHOOL, GAYA",A.N.M.,UR,540,5275
2025,"A.N.M. SCHOOL, GAYA",A.N.M.,ST,,79
2025,"A.N.M. SCHOOL, GAYA",A.N.M.,SC,,1393
2025,"A.N.M. SCHOOL, GAYA",A.N.M.,RCG,,2864
2025,"A.N.M. SCHOOL, GAYA",A.N.M.,EWS,,941
2025,"A.N.M. SCHOOL, GAYA",A.N.M.,EBC,,1960
2025,"A.N.M. SCHOOL, GAYA",A.N.M.,DQ,,189
2025,"A.N.M. SCHOOL, GAYA",A.N.M.,BC,,2388
2025,"A.N.M. SCHOOL, GOGARI, KHAGARIA",A.N.M.,UR,3185,8967
2025,"A.N.M. SCHOOL, GOGARI, KHAGARIA",A.N.M.,ST,,99
2025,"A.N.M. SCHOOL, GOGARI, KHAGARIA",A.N.M.,SC,,2073
2025,"A.N.M. SCHOOL, GOGARI, KHAGARIA",A.N.M.,RCG,,5845
2025,"A.N.M. SCHOOL, GOGARI, KHAGARIA",A.N.M.,EWS,,1098
2025,"A.N.M. SCHOOL, GOGARI, KHAGARIA",A.N.M.,EBC,,3477
2025,"A.N.M. SCHOOL, GOGARI, KHAGARIA",A.N.M.,DQ,,108
2025,"A.N.M. SCHOOL, GOGARI, KHAGARIA",A.N.M.,BC,,3241
2025,"A.N.M. SCHOOL, HAJIPUR VAISHALI",A.N.M.,UR,3499,7773
2025,"A.N.M. SCHOOL, HAJIPUR VAISHALI",A.N.M.,ST,,191
2025,"A.N.M. SCHOOL, HAJIPUR VAISHALI",A.N.M.,SC,,1854
2025,"A.N.M. SCHOOL, HAJIPUR VAISHALI",A.N.M.,RCG,,3930
2025,"A.N.M. SCHOOL, HAJIPUR VAISHALI",A.N.M.,EWS,,672
2025,"A.N.M. SCHOOL, HAJIPUR VAISHALI",A.N.M.,EBC,,3370
2025,"A.N.M. SCHOOL, HAJIPUR VAISHALI",A.N.M.,DQ,,162
2025,"A.N.M. SCHOOL, HAJIPUR VAISHALI",A.N.M.,BC,,3812
2025,"A.N.M. SCHOOL, HATHWA, GOPALGANJ.",A.N.M.,UR,2690,7342
2025,"A.N.M. SCHOOL, HATHWA, GOPALGANJ.",A.N.M.,SC,,2323
2025,"A.N.M. SCHOOL, HATHWA, GOPALGANJ.",A.N.M.,RCG,,6426
2025,"A.N.M. SCHOOL, HATHWA, GOPALGANJ.",A.N.M.,EWS,,942
2025,"A.N.M. SCHOOL, HATHWA, GOPALGANJ.",A.N.M.,EBC,,4322
2025,"A.N.M. SCHOOL, HATHWA, GOPALGANJ.",A.N.M.,DQ,,141
2025,"A.N.M. SCHOOL, HATHWA, GOPALGANJ.",A.N.M.,BC,,2783
2025,"A.N.M. SCHOOL, HAWELI KHARAGPUR, MUNGER",A.N.M.,UR,1424,7680
2025,"A.N.M. SCHOOL, HAWELI KHARAGPUR, MUNGER",A.N.M.,SC,,2063
2025,"A.N.M. SCHOOL, HAWELI KHARAGPUR, MUNGER",A.N.M.,RCG,,4675
2025,"A.N.M. SCHOOL, HAWELI KHARAGPUR, MUNGER",A.N.M.,EWS,,1375
2025,"A.N.M. SCHOOL, HAWELI KHARAGPUR, MUNGER",A.N.M.,EBC,,2785
2025,"A.N.M. SCHOOL, HAWELI KHARAGPUR, MUNGER",A.N.M.,DQ,,173
2025,"A.N.M. SCHOOL, HAWELI KHARAGPUR, MUNGER",A.N.M.,BC,,3410
2025,"A.N.M. SCHOOL, ISLAMPUR, NALANDA",A.N.M.,UR,119,4932
2025,"A.N.M. SCHOOL, ISLAMPUR, NALANDA",A.N.M.,SC,,1446
2025,"A.N.M. SCHOOL, ISLAMPUR, NALANDA",A.N.M.,RCG,,3047
2025,"A.N.M. SCHOOL, ISLAMPUR, NALANDA",A.N.M.,EWS,,1066
2025,"A.N.M. SCHOOL, ISLAMPUR, NALANDA",A.N.M.,EBC,,2940
2025,"A.N.M. SCHOOL, ISLAMPUR, NALANDA",A.N.M.,BC,,2076
2025,"A.N.M. SCHOOL, JAALE, DARBHANGA",A.N.M.,UR,1515,11369
2025,"A.N.M. SCHOOL, JAALE, DARBHANGA",A.N.M.,ST,,135
2025,"A.N.M. SCHOOL, JAALE, DARBHANGA",A.N.M.,SC,,2682
2025,"A.N.M. SCHOOL, JAALE, DARBHANGA",A.N.M.,RCG,,5824
2025,"A.N.M. SCHOOL, JAALE, DARBHANGA",A.N.M.,EWS,,1405
2025,"A.N.M. SCHOOL, JAALE, DARBHANGA",A.N.M.,EBC,,4769
2025,"A.N.M. SCHOOL, JAALE, DARBHANGA",A.N.M.,DQ,,55
2025,"A.N.M. SCHOOL, JAALE, DARBHANGA",A.N.M.,BC,,5114
2025,"A.N.M. SCHOOL, KAHALGAON, BHAGALPUR",A.N.M.,UR,3357,7732
2025,"A.N.M. SCHOOL, KAHALGAON, BHAGALPUR",A.N.M.,ST,,39
2025,"A.N.M. SCHOOL, KAHALGAON, BHAGALPUR",A.N.M.,SC,,1304
2025,"A.N.M. SCHOOL, KAHALGAON, BHAGALPUR",A.N.M.,RCG,,3591
2025,"A.N.M. SCHOOL, KAHALGAON, BHAGALPUR",A.N.M.,EWS,,1275
2025,"A.N.M. SCHOOL, KAHALGAON, BHAGALPUR",A.N.M.,EBC,,2859
2025,"A.N.M. SCHOOL, KAHALGAON, BHAGALPUR",A.N.M.,DQ,,156
2025,"A.N.M. SCHOOL, KAHALGAON, BHAGALPUR",A.N.M.,BC,,3382
2025,"A.N.M. SCHOOL, KATIHAR",A.N.M.,UR,457,9028
2025,"A.N.M. SCHOOL, KATIHAR",A.N.M.,ST,,77
2025,"A.N.M. SCHOOL, KATIHAR",A.N.M.,SC,,2293
2025,"A.N.M. SCHOOL, KATIHAR",A.N.M.,RCG,,5024
2025,"A.N.M. SCHOOL, KATIHAR",A.N.M.,EWS,,1335
2025,"A.N.M. SCHOOL, KATIHAR",A.N.M.,EBC,,3442
2025,"A.N.M. SCHOOL, KATIHAR",A.N.M.,DQ,,185
2025,"A.N.M. SCHOOL, KATIHAR",A.N.M.,BC,,4373
2025,"A.N.M. SCHOOL, KHAGARIA",A.N.M.,UR,665,7223
2025,"A.N.M. SCHOOL, KHAGARIA",A.N.M.,ST,,80
2025,"A.N.M. SCHOOL, KHAGARIA",A.N.M.,SC,,1951
2025,"A.N.M. SCHOOL, KHAGARIA",A.N.M.,RCG,,5600
2025,"A.N.M. SCHOOL, KHAGARIA",A.N.M.,EWS,,1136
2025,"A.N.M. SCHOOL, KHAGARIA",A.N.M.,EBC,,3150
2025,"A.N.M. SCHOOL, KHAGARIA",A.N.M.,DQ,,28
2025,"A.N.M. SCHOOL, KHAGARIA",A.N.M.,BC,,3152
2025,"A.N.M. SCHOOL, KISHANGANJ",A.N.M.,UR,3167,10665
2025,"A.N.M. SCHOOL, KISHANGANJ",A.N.M.,ST,,132
2025,"A.N.M. SCHOOL, KISHANGANJ",A.N.M.,SC,,2900
2025,"A.N.M. SCHOOL, KISHANGANJ",A.N.M.,RCG,,8779
2025,"A.N.M. SCHOOL, KISHANGANJ",A.N.M.,EWS,,1700
2025,"A.N.M. SCHOOL, KISHANGANJ",A.N.M.,EBC,,4937
2025,"A.N.M. SCHOOL, KISHANGANJ",A.N.M.,BC,,5163
2025,"A.N.M. SCHOOL, LAKHISARAI",A.N.M.,UR,2752,7259
2025,"A.N.M. SCHOOL, LAKHISARAI",A.N.M.,ST,,75
2025,"A.N.M. SCHOOL, LAKHISARAI",A.N.M.,SC,,1700
2025,"A.N.M. SCHOOL, LAKHISARAI",A.N.M.,RCG,,4284
2025,"A.N.M. SCHOOL, LAKHISARAI",A.N.M.,EWS,,927
2025,"A.N.M. SCHOOL, LAKHISARAI",A.N.M.,EBC,,2976
2025,"A.N.M. SCHOOL, LAKHISARAI",A.N.M.,DQ,,187
2025,"A.N.M. SCHOOL, LAKHISARAI",A.N.M.,BC,,3327
2025,"A.N.M. SCHOOL, LAKSHMIPUR,JAMUI",A.N.M.,UR,4380,9973
2025,"A.N.M. SCHOOL, LAKSHMIPUR,JAMUI",A.N.M.,SC,,1934
2025,"A.N.M. SCHOOL, LAKSHMIPUR,JAMUI",A.N.M.,RCG,,5522
2025,"A.N.M. SCHOOL, LAKSHMIPUR,JAMUI",A.N.M.,EWS,,1340
2025,"A.N.M. SCHOOL, LAKSHMIPUR,JAMUI",A.N.M.,EBC,,3876
2025,"A.N.M. SCHOOL, LAKSHMIPUR,JAMUI",A.N.M.,BC,,4204
2025,"A.N.M. SCHOOL, MADHEPURA",A.N.M.,UR,2967,7238
2025,"A.N.M. SCHOOL, MADHEPURA",A.N.M.,SC,,2987
2025,"A.N.M. SCHOOL, MADHEPURA",A.N.M.,RCG,,8683
2025,"A.N.M. SCHOOL, MADHEPURA",A.N.M.,EWS,,1832
2025,"A.N.M. SCHOOL, MADHEPURA",A.N.M.,EBC,,5240
2025,"A.N.M. SCHOOL, MADHEPURA",A.N.M.,BC,,5239
2025,"A.N.M. SCHOOL, MADHORA, SARAN",A.N.M.,UR,2772,6845
2025,"A.N.M. SCHOOL, MADHORA, SARAN",A.N.M.,SC,,2701
2025,"A.N.M. SCHOOL, MADHORA, SARAN",A.N.M.,RCG,,8496
2025,"A.N.M. SCHOOL, MADHORA, SARAN",A.N.M.,EWS,,1660
2025,"A.N.M. SCHOOL, MADHORA, SARAN",A.N.M.,EBC,,4792
2025,"A.N.M. SCHOOL, MADHORA, SARAN",A.N.M.,BC,,5222
2025,"A.N.M. SCHOOL, MADHUBANI",A.N.M.,UR,2610,11041
2025,"A.N.M. SCHOOL, MADHUBANI",A.N.M.,ST,,119
2025,"A.N.M. SCHOOL, MADHUBANI",A.N.M.,SC,,2904
2025,"A.N.M. SCHOOL, MADHUBANI",A.N.M.,RCG,,8668
2025,"A.N.M. SCHOOL, MADHUBANI",A.N.M.,EWS,,1746
2025,"A.N.M. SCHOOL, MADHUBANI",A.N.M.,EBC,,4909
2025,"A.N.M. SCHOOL, MADHUBANI",A.N.M.,BC,,5268
2025,"A.N.M. SCHOOL, MAHANAR, VAISHALI",A.N.M.,UR,3990,11303
2025,"A.N.M. SCHOOL, MAHANAR, VAISHALI",A.N.M.,ST,,208
2025,"A.N.M. SCHOOL, MAHANAR, VAISHALI",A.N.M.,SC,,2340
2025,"A.N.M. SCHOOL, MAHANAR, VAISHALI",A.N.M.,RCG,,5861
2025,"A.N.M. SCHOOL, MAHANAR, VAISHALI",A.N.M.,EWS,,1288
2025,"A.N.M. SCHOOL, MAHANAR, VAISHALI",A.N.M.,EBC,,4527
2025,"A.N.M. SCHOOL, MAHANAR, VAISHALI",A.N.M.,BC,,4962
2025,"A.N.M. SCHOOL, MAHUA, RAJAPAKAR, VAISHALI",A.N.M.,UR,3168,11438
2025,"A.N.M. SCHOOL, MAHUA, RAJAPAKAR, VAISHALI",A.N.M.,SC,,2412
2025,"A.N.M. SCHOOL, MAHUA, RAJAPAKAR, VAISHALI",A.N.M.,RCG,,7908
2025,"A.N.M. SCHOOL, MAHUA, RAJAPAKAR, VAISHALI",A.N.M.,EWS,,1208
2025,"A.N.M. SCHOOL, MAHUA, RAJAPAKAR, VAISHALI",A.N.M.,EBC,,4656
2025,"A.N.M. SCHOOL, MAHUA, RAJAPAKAR, VAISHALI",A.N.M.,BC,,4873
